Time (UTCG),azimuth_1,elevation_1,range_1,azimuth_2,elevation_2,range_2,azimuth_3,elevation_3,range_3
21 Mar 2024 12:44:00.000,179.638,7.744,1999.979583,158.530,8.112,1967.687639,142.268,7.696,1999.983666
30 Mar 2024 03:51:00.000,16.116,54.405,677.066348,42.421,18.206,1391.240950,256.961,17.225,1428.560048
17 Mar 2024 12:52:00.000,266.629,33.678,935.047394,275.276,20.588,1292.212349,233.811,18.913,1354.828305
10 Mar 2024 16:31:00.000,276.840,7.864,1999.987443,41.984,18.899,1362.051557,260.089,7.769,1999.990520
26 Mar 2024 10:47:00.000,188.465,7.744,1999.986663,68.220,15.025,1539.910607,215.531,7.659,1999.997612
16 Mar 2024 11:20:00.000,85.010,8.434,1957.300194,42.670,20.125,1313.021847,50.768,7.835,1999.990364
02 Mar 2024 15:22:00.000,69.318,9.030,1914.073763,1.623,25.327,1134.725696,322.289,17.024,1443.503590
20 Mar 2024 11:01:00.000,287.904,22.295,1234.391506,1.298,44.948,764.770334,255.339,7.760,1999.986340
17 Mar 2024 12:57:00.000,132.743,14.135,1586.890506,5.212,31.210,984.890353,179.404,11.669,1723.045672
24 Mar 2024 04:10:00.000,103.419,24.412,1161.328921,237.533,44.780,763.809920,180.184,16.684,1451.439136
01 Mar 2024 18:42:00.000,305.557,62.311,627.340095,240.912,13.584,1612.052521,99.110,7.856,1992.872215
23 Mar 2024 09:12:00.000,300.025,35.636,899.587406,51.047,24.410,1160.421764,178.868,7.671,1999.998097
09 Mar 2024 11:36:00.000,86.565,74.232,582.557343,336.430,28.386,1051.189510,266.597,7.756,1999.987746
15 Mar 2024 09:37:00.000,288.500,58.711,648.703701,97.941,25.788,1118.132578,281.783,7.769,1999.987977
26 Mar 2024 10:47:00.000,188.890,7.856,1991.468140,307.915,18.292,1385.658771,40.340,39.417,835.146068
20 Mar 2024 11:02:00.000,285.771,36.354,887.008693,271.607,21.067,1273.280440,38.086,31.792,970.422118
30 Mar 2024 05:27:00.000,288.424,7.856,1999.982516,290.122,12.795,1664.936159,99.507,18.962,1350.964664
03 Mar 2024 15:14:00.000,315.275,50.848,706.908556,139.279,7.692,1999.989932,14.425,22.319,1228.282711
26 Mar 2024 02:23:00.000,124.454,13.744,1606.467869,58.342,8.134,1978.184008,12.618,23.298,1197.516956
14 Mar 2024 08:01:00.000,121.202,22.897,1210.712103,171.040,16.359,1468.365946,264.699,11.954,1710.151297
12 Mar 2024 09:49:00.000,82.315,23.084,1207.069824,99.524,22.059,1238.246713,335.162,30.052,1008.701338
19 Mar 2024 11:06:00.000,307.903,62.226,628.931517,67.495,15.255,1530.783424,22.112,20.452,1297.446088
11 Mar 2024 16:35:00.000,167.743,9.141,1895.344668,359.973,25.166,1140.327966,345.307,23.722,1183.711280
04 Mar 2024 13:31:00.000,219.068,61.023,634.471232,247.322,15.232,1525.020009,111.009,25.084,1136.970032
21 Mar 2024 09:20:00.000,33.871,51.572,701.026862,79.920,19.504,1335.608259,204.849,11.051,1761.855879
08 Mar 2024 14:58:00.000,297.281,21.795,1252.364365,98.922,23.862,1175.244551,157.220,7.674,1999.999418
30 Mar 2024 08:55:00.000,178.586,7.737,1999.979031,76.556,22.633,1219.558075,344.562,24.520,1157.423666
20 Mar 2024 06:05:00.000,77.553,7.874,1999.989638,355.012,25.603,1125.798805,143.590,7.676,1999.992408
29 Mar 2024 07:17:00.000,115.788,25.490,1128.953233,88.572,12.470,1683.317234,50.457,52.267,691.637464
12 Mar 2024 14:51:00.000,131.656,23.718,1182.666955,121.224,9.234,1890.749562,254.429,7.725,1999.999914
02 Mar 2024 15:19:00.000,52.867,39.087,843.186427,308.231,12.506,1684.507754,304.813,12.310,1693.689266
06 Mar 2024 15:02:00.000,284.676,7.884,1999.990579,296.667,12.634,1672.750493,64.387,13.659,1612.382034
28 Mar 2024 03:57:00.000,37.297,71.753,588.592792,338.920,22.933,1211.404454,60.679,24.206,1166.939929
19 Mar 2024 06:03:00.000,175.416,25.408,1129.383820,300.078,29.156,1031.978486,182.886,9.143,1890.961726
29 Mar 2024 03:54:00.000,19.494,61.999,628.968487,150.707,7.727,1999.993207,264.366,31.150,982.286493
27 Mar 2024 05:45:00.000,73.757,8.346,1964.094020,63.542,9.265,1894.051226,118.639,26.242,1103.883123
26 Mar 2024 09:06:00.000,149.013,35.272,903.445906,289.012,12.833,1660.415474,212.518,21.210,1262.823436
02 Mar 2024 20:21:00.000,192.404,17.261,1426.939368,51.884,21.113,1273.639016,166.325,15.630,1502.507333
16 Mar 2024 09:37:00.000,61.740,23.974,1179.144085,65.279,7.855,1999.999820,316.673,12.511,1682.000410
04 Mar 2024 20:12:00.000,242.783,7.773,1999.993288,173.241,7.660,1999.989461,53.929,8.084,1978.880694
28 Mar 2024 08:57:00.000,243.065,25.249,1136.155601,303.005,36.153,886.959074,111.675,25.204,1131.928077
04 Mar 2024 15:13:00.000,18.460,48.987,724.195115,13.687,25.171,1138.660546,6.430,23.339,1195.415085
13 Mar 2024 13:04:00.000,330.848,54.228,679.786886,196.004,19.664,1324.012008,277.810,7.794,1999.999947
12 Mar 2024 09:43:00.000,229.356,13.494,1622.788198,46.906,23.067,1206.211200,249.052,7.702,1999.976851
18 Mar 2024 09:29:00.000,19.501,47.926,735.049151,265.106,13.372,1628.275688,307.359,7.836,1999.999283
25 Mar 2024 05:46:00.000,17.184,57.530,655.794924,4.548,33.566,935.516171,269.147,12.292,1689.711630
26 Mar 2024 09:00:00.000,285.875,7.875,1999.981983,194.189,12.030,1703.369880,304.644,18.159,1390.804734
22 Mar 2024 05:50:00.000,241.210,7.778,1999.991154,241.818,7.766,1999.991216,81.521,7.791,1999.976695
17 Mar 2024 06:10:00.000,141.454,14.948,1542.555994,166.197,67.396,602.330426,277.656,20.495,1294.594602
23 Mar 2024 04:08:00.000,203.264,7.718,1999.987450,117.429,22.981,1205.554966,0.092,46.507,744.915695
05 Mar 2024 15:06:00.000,284.542,13.548,1624.984008,153.829,10.186,1821.054312,290.133,21.872,1243.624147
03 Mar 2024 15:20:00.000,70.841,7.875,1999.987310,54.584,15.144,1536.491720,115.269,9.171,1890.784745
21 Mar 2024 12:38:00.000,261.112,7.843,1999.980926,78.647,34.793,911.898547,67.545,24.941,1141.381363
30 Mar 2024 05:34:00.000,77.891,22.886,1212.370431,121.189,7.758,1999.981453,196.683,20.538,1286.906741
23 Mar 2024 04:09:00.000,195.452,12.407,1681.127297,253.829,10.984,1771.674315,181.955,57.782,649.176079
17 Mar 2024 07:48:00.000,231.406,21.941,1242.727493,49.351,41.477,806.538675,50.823,7.836,1999.989864
08 Mar 2024 11:42:00.000,74.816,15.213,1535.652608,302.453,7.836,1999.978084,29.746,32.957,946.689644
17 Mar 2024 07:52:00.000,87.974,38.894,845.659803,357.806,25.237,1138.705674,315.268,12.307,1694.140827
12 Mar 2024 11:23:00.000,272.467,13.549,1624.201706,306.438,7.851,1999.998721,228.063,35.867,889.928794
14 Mar 2024 14:43:00.000,190.847,31.036,987.059492,257.612,21.826,1244.908855,42.770,40.136,823.407780
21 Mar 2024 09:21:00.000,66.212,35.600,900.273941,31.135,20.676,1291.206374,263.963,18.636,1367.744960
28 Mar 2024 05:36:00.000,304.949,32.499,958.429160,28.414,25.048,1144.055460,63.532,13.387,1627.889250
25 Mar 2024 05:48:00.000,61.826,23.973,1178.014457,169.961,10.203,1817.508498,77.176,69.231,595.059435
10 Mar 2024 14:53:00.000,295.462,36.105,891.337418,280.196,21.263,1267.458788,60.882,9.297,1889.089606
17 Mar 2024 12:55:00.000,149.985,34.922,909.970706,299.231,29.192,1029.939482,54.741,8.556,1944.893590
09 Mar 2024 16:34:00.000,281.851,7.873,1999.982631,5.107,32.917,949.436951,20.500,69.905,593.240302
26 Mar 2024 07:19:00.000,289.355,7.873,1999.991881,325.106,24.033,1173.028190,18.990,69.149,595.764270
17 Mar 2024 06:13:00.000,99.528,8.439,1954.327567,312.255,18.008,1400.769032,344.663,21.621,1254.515751
02 Mar 2024 18:36:00.000,288.516,13.766,1611.739233,215.530,13.284,1630.909858,165.293,15.455,1509.342196
20 Mar 2024 07:38:00.000,264.392,13.668,1615.465576,55.794,7.853,1999.983747,65.949,8.657,1935.032618
03 Mar 2024 20:15:00.000,249.088,10.838,1783.328226,5.403,32.628,955.575005,240.238,21.806,1243.674317
23 Mar 2024 04:15:00.000,92.643,12.173,1702.326402,306.462,7.835,1999.982900,186.203,53.903,676.462583
27 Mar 2024 02:17:00.000,174.649,16.416,1465.872232,163.778,41.930,797.781166,256.055,11.146,1759.616199
11 Mar 2024 16:34:00.000,178.031,13.463,1620.883055,55.376,7.854,1999.989542,39.447,16.993,1444.861591
22 Mar 2024 09:14:00.000,296.827,21.837,1250.724840,161.411,32.134,961.158772,27.449,29.612,1020.163900
05 Mar 2024 11:49:00.000,121.667,23.302,1197.387947,49.848,11.330,1757.100976,238.501,7.686,1999.991909
27 Mar 2024 08:57:00.000,282.292,7.868,1999.982291,96.541,40.246,823.502799,119.845,30.669,990.380250
13 Mar 2024 11:20:00.000,279.031,13.545,1625.114410,116.980,9.265,1885.874793,314.059,21.345,1263.137036
27 Mar 2024 03:59:00.000,234.364,62.365,626.231124,274.734,7.810,1999.995348,51.282,7.825,1999.989798
15 Mar 2024 09:42:00.000,69.176,9.316,1895.272949,111.385,7.767,1999.982465,56.859,59.208,642.595456
16 Mar 2024 12:56:00.000,260.462,59.592,643.069852,235.702,7.718,1999.975687,90.401,12.646,1670.184062
24 Mar 2024 05:44:00.000,258.237,7.807,1999.989257,84.614,17.943,1401.450621,2.527,40.330,822.191955
20 Mar 2024 06:04:00.000,88.445,19.195,1350.072836,163.600,10.623,1789.653035,38.405,16.011,1492.070919
09 Mar 2024 15:01:00.000,96.133,15.426,1521.758661,62.590,14.284,1580.861697,189.531,48.823,720.860740
16 Mar 2024 07:58:00.000,75.549,7.887,1999.979010,308.753,18.294,1388.341995,149.551,7.683,1999.997152
28 Mar 2024 05:37:00.000,333.772,46.127,752.722293,207.202,7.929,1981.431925,101.556,14.499,1562.335076
01 Mar 2024 18:40:00.000,292.422,22.258,1234.317756,311.695,13.201,1643.284564,95.887,23.003,1201.833071
09 Mar 2024 13:21:00.000,74.364,7.882,1999.972273,31.250,20.595,1295.403060,309.216,7.842,1999.991678
19 Mar 2024 09:30:00.000,77.624,8.227,1973.849360,93.901,31.132,985.205456,341.384,28.798,1038.603649
27 Mar 2024 07:22:00.000,81.806,39.600,834.885899,1.431,45.369,760.351939,304.464,22.066,1236.709142
28 Mar 2024 02:19:00.000,91.950,14.350,1576.593416,323.099,18.025,1399.960565,238.757,62.909,621.767465
16 Mar 2024 09:35:00.000,16.873,57.198,658.803654,68.924,7.848,1999.999833,51.780,7.805,1999.998854
10 Mar 2024 13:10:00.000,286.577,13.518,1627.362430,116.948,21.885,1240.008835,282.578,7.805,1999.986542
27 Mar 2024 07:19:00.000,303.352,35.102,908.658815,171.599,25.486,1123.236426,299.889,13.674,1613.772950
07 Mar 2024 18:21:00.000,265.596,7.831,1999.987428,115.130,15.817,1498.231929,172.066,8.626,1928.777496
08 Mar 2024 15:00:00.000,334.411,52.079,696.616142,41.627,39.239,837.506752,5.236,36.327,884.742511
18 Mar 2024 11:11:00.000,82.699,39.648,834.817645,256.716,21.791,1244.201624,39.838,18.444,1380.274379
07 Mar 2024 10:01:00.000,150.281,9.502,1872.664976,57.825,7.866,1999.977826,92.527,38.872,842.288536
07 Mar 2024 16:49:00.000,120.070,7.776,1999.976560,57.811,15.729,1505.765155,276.427,20.549,1290.051663
30 Mar 2024 03:55:00.000,70.177,8.769,1932.181033,171.953,8.199,1962.378344,72.711,41.241,808.311724
19 Mar 2024 07:44:00.000,274.018,61.417,632.609105,62.565,26.648,1095.878833,78.257,10.030,1837.941086
19 Mar 2024 11:09:00.000,103.199,25.413,1132.724123,190.243,46.248,748.432683,159.851,10.389,1806.422292
06 Mar 2024 11:45:00.000,125.886,33.098,945.372235,178.169,50.285,708.795245,156.418,7.666,1999.983161
24 Mar 2024 09:06:00.000,289.892,7.885,1999.985035,101.054,7.792,1999.990164,70.748,41.569,804.453643
20 Mar 2024 11:07:00.000,115.513,15.795,1502.398424,328.244,36.945,875.462233,233.632,11.935,1706.819221
24 Mar 2024 05:49:00.000,24.418,66.605,607.824834,319.195,34.461,919.258637,58.567,7.834,1999.973732
30 Mar 2024 05:35:00.000,83.862,14.500,1570.573308,264.174,58.399,647.310588,168.908,11.583,1728.688658
06 Mar 2024 15:03:00.000,288.428,13.471,1629.757026,305.685,7.861,1999.998357,47.535,11.171,1764.003109
28 Mar 2024 03:52:00.000,254.010,7.784,1999.989056,181.506,28.073,1052.038741,38.076,16.071,1489.271911
02 Mar 2024 15:21:00.000,66.807,15.299,1530.674890,59.945,13.694,1612.619371,345.400,23.628,1186.398801
24 Mar 2024 04:08:00.000,157.151,33.857,928.207856,249.635,52.999,686.420228,115.851,10.960,1772.053353
01 Mar 2024 18:47:00.000,106.980,7.786,1999.978643,337.889,31.840,971.892514,304.704,7.812,1999.992193
03 Mar 2024 13:39:00.000,74.012,8.502,1952.901798,341.553,30.125,1008.091997,212.127,13.263,1629.887832
26 Mar 2024 07:22:00.000,307.225,33.945,930.387808,242.979,63.069,620.753653,47.853,12.052,1707.485567
14 Mar 2024 12:59:00.000,294.460,22.134,1240.545332,140.601,23.195,1197.025365,3.522,22.679,1217.814692
31 Mar 2024 00:27:00.000,130.290,16.863,1446.117396,28.944,24.723,1152.204446,145.927,22.197,1228.926478
08 Mar 2024 11:43:00.000,72.476,7.891,1999.988078,304.537,49.516,717.362117,234.282,7.727,1999.978723
25 Mar 2024 07:26:00.000,336.861,48.091,732.812136,195.039,56.608,659.125519,355.731,23.513,1190.462972
23 Mar 2024 05:49:00.000,250.987,22.241,1232.385087,340.851,23.703,1186.078011,74.927,12.446,1683.612575
18 Mar 2024 09:25:00.000,281.700,13.511,1626.793054,337.240,22.823,1214.670802,226.371,13.545,1614.860027
20 Mar 2024 12:45:00.000,192.500,17.958,1398.563960,123.309,10.062,1829.399460,26.582,22.473,1225.302430
18 Mar 2024 09:33:00.000,74.219,7.890,1999.976136,44.390,21.533,1260.009513,29.084,19.250,1345.765696
14 Mar 2024 09:45:00.000,70.018,7.899,1999.975581,155.921,36.394,881.996529,51.252,7.834,1999.990562
02 Mar 2024 15:18:00.000,18.883,60.639,637.261422,60.622,7.830,1999.999786,250.995,15.952,1489.976619
18 Mar 2024 11:14:00.000,98.060,9.074,1908.586913,55.327,8.051,1986.029461,217.710,23.002,1200.122168
31 Mar 2024 02:03:00.000,239.418,13.559,1616.076604,72.918,9.545,1873.329382,295.298,22.192,1233.245026
29 Mar 2024 02:10:00.000,207.588,20.392,1295.969820,317.970,17.810,1409.836218,28.826,19.420,1339.831879
17 Mar 2024 09:31:00.000,319.969,49.228,722.141825,87.344,14.742,1553.251017,56.436,9.069,1907.713763
09 Mar 2024 09:57:00.000,118.402,19.041,1355.128636,97.042,14.135,1587.116653,56.386,11.779,1724.938717
09 Mar 2024 14:58:00.000,49.304,62.798,625.679582,189.619,19.013,1350.156439,344.621,21.661,1254.129942
16 Mar 2024 11:20:00.000,85.333,7.869,1999.973848,340.187,23.264,1200.624549,321.960,16.984,1443.560049
02 Mar 2024 13:34:00.000,217.533,13.278,1634.069162,111.301,42.225,795.981578,0.979,22.699,1217.586051
21 Mar 2024 09:15:00.000,288.548,7.886,1999.982114,310.560,13.304,1637.818709,293.547,7.816,1999.994055
09 Mar 2024 13:19:00.000,63.609,22.265,1235.730292,326.965,37.481,866.045575,164.037,68.889,595.081286
07 Mar 2024 15:02:00.000,308.354,33.173,946.031469,68.453,7.799,1999.983646,85.338,16.607,1459.584406
27 Mar 2024 05:40:00.000,327.783,46.833,745.150452,68.567,7.832,1999.973191,106.340,41.574,802.317874
24 Mar 2024 04:09:00.000,125.715,32.027,965.619885,306.215,7.850,1999.982495,312.448,13.274,1635.576344
14 Mar 2024 07:56:00.000,203.918,7.748,1999.999343,266.579,34.895,909.919430,74.615,12.499,1680.477404
11 Mar 2024 08:09:00.000,140.326,7.773,1999.998765,265.152,7.800,1999.995256,29.780,22.072,1238.963746
16 Mar 2024 07:49:00.000,226.757,7.772,1999.991768,0.120,25.173,1139.770966,1.676,35.653,896.074267
03 Mar 2024 18:37:00.000,174.807,57.584,653.708759,241.625,13.945,1595.496103,311.907,13.271,1635.644393
11 Mar 2024 08:09:00.000,135.711,7.854,1994.283978,319.898,17.816,1409.056767,316.981,21.086,1274.364987
05 Mar 2024 15:11:00.000,52.365,33.471,939.813507,32.919,19.578,1335.257565,261.952,30.293,999.946887
04 Mar 2024 18:38:00.000,135.176,7.741,1999.978668,181.647,17.899,1398.564910,358.637,44.688,766.638760
15 Mar 2024 08:01:00.000,79.660,7.880,1999.990463,150.887,9.628,1856.619645,307.786,12.249,1697.113899
25 Mar 2024 10:51:00.000,171.108,7.745,1999.984688,297.589,12.593,1677.607809,289.758,7.809,1999.984717
03 Mar 2024 20:19:00.000,190.488,10.360,1809.590804,171.619,65.428,610.685154,236.789,9.241,1886.161166
02 Mar 2024 13:36:00.000,195.504,30.506,999.139000,50.024,20.248,1306.845761,244.468,13.547,1611.923176
03 Mar 2024 18:39:00.000,132.195,23.573,1185.817703,300.538,12.592,1678.516376,151.242,33.359,934.916910
25 Mar 2024 02:27:00.000,113.902,7.778,1999.991459,286.246,13.476,1624.018427,52.885,7.824,1999.990310
21 Mar 2024 07:37:00.000,287.185,33.929,930.336044,54.718,25.285,1136.082388,300.075,50.782,703.621697
14 Mar 2024 13:05:00.000,100.418,15.698,1508.336780,295.179,7.827,1999.978556,317.344,21.028,1275.871913
22 Mar 2024 10:55:00.000,273.589,21.180,1273.373031,207.215,13.018,1643.194938,193.017,41.213,807.290398
15 Mar 2024 07:53:00.000,210.217,13.051,1646.030301,157.308,7.711,1999.990163,200.629,32.705,947.588196
16 Mar 2024 12:57:00.000,162.020,66.573,607.812446,290.577,7.844,1999.974397,333.903,21.704,1252.110498
02 Mar 2024 20:24:00.000,165.480,7.703,1999.988549,37.665,34.845,912.229042,34.003,16.766,1456.024623
20 Mar 2024 11:06:00.000,116.635,25.476,1130.150319,283.703,7.810,1999.984317,3.149,22.687,1218.234662
15 Mar 2024 11:18:00.000,335.240,46.318,751.893942,98.440,23.743,1180.593326,182.181,12.805,1654.859810
27 Mar 2024 09:04:00.000,150.137,18.898,1358.610689,199.138,12.731,1658.487353,318.170,34.643,913.797688
11 Mar 2024 16:30:00.000,248.273,16.287,1477.873681,300.318,7.863,1999.998651,115.916,58.494,646.476380
05 Mar 2024 16:50:00.000,317.675,60.166,639.617105,77.740,11.098,1765.865346,77.892,10.327,1815.004603
26 Mar 2024 07:29:00.000,91.094,7.850,1999.990699,50.176,12.949,1658.160817,222.126,27.751,1060.148647
03 Mar 2024 16:52:00.000,291.937,13.602,1621.993035,60.881,7.855,1999.991291,283.817,20.062,1311.896283
11 Mar 2024 14:50:00.000,285.191,36.419,885.662889,265.507,34.881,909.171456,249.374,35.945,886.606850
21 Mar 2024 07:41:00.000,61.467,23.448,1195.714148,101.554,7.784,1999.990097,310.715,26.161,1106.657034
11 Mar 2024 09:50:00.000,126.959,38.823,845.986694,332.930,34.385,920.636004,263.302,11.817,1719.024196
03 Mar 2024 13:38:00.000,76.869,14.531,1570.577127,34.632,18.877,1363.603781,66.264,7.819,1999.985452
06 Mar 2024 11:44:00.000,158.399,34.884,910.725929,317.754,17.815,1409.673833,42.753,16.231,1479.519138
19 Mar 2024 06:06:00.000,104.114,21.019,1277.495947,139.761,11.062,1765.613718,286.274,56.005,663.103152
16 Mar 2024 12:53:00.000,287.016,13.741,1614.825249,322.273,19.679,1330.947301,56.638,15.700,1506.154904
28 Mar 2024 05:33:00.000,282.306,7.847,1999.990790,295.854,7.830,1999.977637,193.078,19.424,1329.121506
25 Mar 2024 05:44:00.000,281.400,34.576,917.262913,28.669,24.709,1154.027517,275.716,61.285,630.564145
09 Mar 2024 16:41:00.000,151.234,18.384,1379.241671,297.815,7.847,1999.971464,47.587,10.977,1777.297916
18 Mar 2024 11:10:00.000,48.805,62.314,628.514849,126.439,16.344,1470.415512,110.066,25.221,1133.530178
06 Mar 2024 16:49:00.000,110.322,42.403,795.414331,53.989,7.871,1999.989618,73.867,7.779,1999.994062
27 Mar 2024 02:23:00.000,89.227,7.824,1999.990835,52.134,9.324,1892.527319,195.056,12.998,1643.785470
03 Mar 2024 20:20:00.000,181.172,7.701,1999.989343,26.841,23.820,1182.293341,285.445,7.759,1999.990014
21 Mar 2024 04:15:00.000,172.337,7.716,1999.987487,79.925,7.808,1999.997222,312.034,25.968,1114.772306
16 Mar 2024 12:55:00.000,279.512,35.834,895.844487,121.441,15.729,1502.024680,169.415,11.023,1763.142739
24 Mar 2024 09:10:00.000,294.152,63.124,623.996895,127.448,7.732,1999.972897,186.752,12.065,1695.445122
21 Mar 2024 09:24:00.000,88.121,7.863,1999.980010,138.250,7.802,1994.819785,245.229,13.554,1613.679415
27 Mar 2024 05:44:00.000,69.860,14.198,1588.532788,45.320,13.837,1606.499490,353.026,24.189,1168.283892
27 Mar 2024 09:00:00.000,254.669,30.064,1010.550716,72.232,17.185,1434.330428,341.777,21.170,1272.054875
19 Mar 2024 07:41:00.000,255.532,13.666,1614.729163,300.077,18.960,1358.780274,284.877,56.848,656.248726
28 Mar 2024 03:53:00.000,254.983,13.628,1614.587367,121.436,34.116,922.237803,8.826,28.515,1046.632059
29 Mar 2024 07:12:00.000,288.242,22.269,1233.939147,134.188,13.469,1618.338371,301.454,7.824,1999.996127
09 Mar 2024 16:42:00.000,143.940,11.715,1725.126881,317.240,25.486,1130.717466,104.365,7.757,1999.977635
21 Mar 2024 12:43:00.000,190.735,10.977,1772.205095,265.761,21.436,1260.842393,102.989,24.376,1158.148485
29 Mar 2024 03:58:00.000,69.243,9.097,1908.596574,280.129,13.066,1646.050035,345.381,23.801,1180.041597
30 Mar 2024 08:54:00.000,191.046,11.406,1744.206623,316.975,25.621,1126.205840,71.707,8.480,1947.638188
11 Mar 2024 13:07:00.000,289.871,13.518,1627.682412,306.218,12.522,1683.189977,292.543,7.769,1999.993892
23 Mar 2024 07:28:00.000,280.271,7.860,1999.982723,74.422,7.791,1999.981670,306.718,7.816,1999.992043
30 Mar 2024 02:08:00.000,212.379,33.456,935.118490,313.028,12.750,1669.570824,169.068,24.785,1144.915493
05 Mar 2024 15:10:00.000,21.841,47.002,744.100498,265.862,7.802,1999.988837,314.139,12.285,1694.576945
30 Mar 2024 07:10:00.000,274.341,35.044,908.592442,20.955,23.074,1206.493457,359.495,45.950,752.149855
09 Mar 2024 11:37:00.000,73.463,42.603,794.777086,171.805,16.512,1462.085565,305.567,18.149,1391.757008
27 Mar 2024 09:06:00.000,139.239,7.770,1999.991124,340.836,23.741,1184.796636,248.324,25.455,1125.815241
25 Mar 2024 10:50:00.000,191.890,14.539,1563.444645,261.665,7.799,1999.977271,231.463,13.456,1615.994676
14 Mar 2024 14:39:00.000,273.728,13.064,1651.720153,192.135,8.582,1933.940271,324.488,17.017,1444.327041
28 Mar 2024 07:15:00.000,292.982,22.173,1237.659080,46.885,13.359,1634.228091,72.437,23.886,1176.340692
21 Mar 2024 11:05:00.000,124.162,7.797,1999.976755,313.089,21.338,1266.828719,270.023,21.011,1273.832765
19 Mar 2024 11:10:00.000,105.008,15.780,1504.125812,55.449,7.869,1999.985107,58.423,7.822,1999.972659
10 Mar 2024 09:49:00.000,203.716,12.799,1661.020007,58.224,24.388,1163.144588,233.394,13.559,1614.378734
11 Mar 2024 11:32:00.000,62.467,24.608,1159.264412,89.537,34.219,919.814454,40.239,16.067,1489.499635
23 Mar 2024 05:57:00.000,70.068,7.885,1999.975978,257.114,7.794,1999.982437,284.436,13.344,1630.370245
10 Mar 2024 13:15:00.000,54.095,33.493,939.847367,195.750,29.727,1012.937306,172.278,8.308,1950.857848
04 Mar 2024 16:52:00.000,330.823,54.541,676.702339,115.077,25.484,1125.018367,308.479,35.875,890.618151
12 Mar 2024 11:29:00.000,61.410,23.483,1195.044195,203.274,10.194,1819.938763,49.947,13.830,1603.640378
16 Mar 2024 06:16:00.000,112.714,7.810,1999.997561,42.713,43.419,782.895604,159.069,10.303,1811.751892
08 Mar 2024 13:23:00.000,67.788,14.533,1571.525402,255.016,17.030,1440.631492,49.811,11.252,1759.502798
11 Mar 2024 16:36:00.000,164.963,7.728,1999.989224,99.691,14.308,1577.820081,177.963,27.388,1070.192909
22 Mar 2024 05:56:00.000,81.623,41.027,814.582078,50.577,24.306,1165.470306,62.781,7.828,1999.996589
07 Mar 2024 13:23:00.000,16.946,56.832,661.154344,80.371,11.087,1767.442952,299.863,7.813,1999.990784
04 Mar 2024 20:13:00.000,230.319,8.923,1912.595013,298.073,7.855,1999.977742,149.257,18.435,1373.693634
30 Mar 2024 03:52:00.000,49.784,36.908,876.650284,268.697,19.652,1328.844036,69.771,7.815,1999.990996
09 Mar 2024 16:38:00.000,224.963,37.933,858.657387,195.458,15.277,1521.028611,51.725,19.321,1342.617295
22 Mar 2024 04:17:00.000,101.706,11.237,1759.632739,59.282,7.858,1999.984000,72.985,23.583,1184.505340
25 Mar 2024 04:04:00.000,202.944,32.028,964.510893,52.026,9.354,1889.318607,274.186,7.792,1999.970197
03 Mar 2024 18:38:00.000,142.119,37.604,862.893723,112.309,9.206,1894.159300,336.309,31.142,983.106029
12 Mar 2024 14:46:00.000,281.055,22.019,1243.495293,301.164,7.863,1999.978404,69.624,8.103,1976.714257
10 Mar 2024 16:39:00.000,151.944,7.735,1999.999860,30.947,32.422,959.098799,103.826,41.439,805.640211
08 Mar 2024 14:57:00.000,292.421,13.687,1618.046758,92.673,7.774,1999.971713,129.953,9.232,1884.812831
10 Mar 2024 11:34:00.000,60.820,41.917,803.937662,276.578,33.375,939.004797,341.158,26.951,1086.779557
13 Mar 2024 13:07:00.000,86.996,24.138,1172.266822,54.472,12.868,1661.444768,253.806,7.696,1999.999462
18 Mar 2024 06:09:00.000,118.116,18.674,1369.539953,208.348,8.330,1953.278558,250.209,15.789,1497.249096
21 Mar 2024 07:34:00.000,269.155,7.841,1999.998584,308.865,18.190,1391.993503,288.184,55.733,665.435721
24 Mar 2024 04:05:00.000,209.531,12.974,1648.305113,85.192,21.034,1275.928883,137.815,7.669,1999.972871
12 Mar 2024 14:53:00.000,124.946,8.664,1933.786758,155.151,35.724,892.299495,69.385,7.806,1999.997247
08 Mar 2024 13:16:00.000,276.045,13.556,1624.113444,205.871,7.672,1999.991235,304.865,22.184,1233.978704
07 Mar 2024 11:37:00.000,227.207,7.788,1999.991272,299.584,7.859,1999.986099,58.116,9.264,1893.033034
12 Mar 2024 14:45:00.000,284.895,13.743,1614.289342,49.821,12.014,1713.548036,316.767,12.597,1676.597378
05 Mar 2024 11:45:00.000,196.851,12.494,1678.822471,284.053,20.178,1307.827615,289.270,12.673,1670.228714
12 Mar 2024 13:08:00.000,33.863,51.900,698.313843,65.136,25.492,1129.496944,44.408,16.572,1464.042912
28 Mar 2024 03:55:00.000,259.880,36.009,890.224213,60.282,42.475,792.621656,247.031,21.997,1236.025672
03 Mar 2024 16:53:00.000,297.301,21.586,1259.173219,240.744,13.744,1606.238348,129.297,18.256,1380.709283
20 Mar 2024 11:04:00.000,138.139,72.906,585.865948,306.236,7.851,1999.984386,120.645,46.396,744.148868
30 Mar 2024 03:49:00.000,286.467,33.862,930.091533,48.299,13.008,1652.763702,306.864,7.838,1999.988569
30 Mar 2024 08:52:00.000,221.400,14.770,1551.939889,22.556,22.971,1208.105469,8.232,25.099,1140.028393
24 Mar 2024 07:26:00.000,288.162,13.531,1625.326378,277.550,12.930,1654.551395,294.091,19.076,1349.237533
